TSP,TSP Name,Eff Gas Day/Time,Avail Cap End Date/Time,Posting Date/Time,LOC,LOC Name,LOC Purp,LOC/QTI,Loc Zn,Total Scheduled Quantity (TSQ),Operationally Available Capacity (OAC),Operating Capacity (Current Capacity),Design Capacity,Contracted Firm Capacity,All Qty Avail,Qty Reason,IT,Meas Basis,Press Base,Press Base Desc,Flow Ind,Cycle
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359489,Joliet NGPL,M2,RPQ,,0,0,0,673712.0,0,Y,,N,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359490,Bluff Creek WG,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359491,Bluff Creek NNG,M2,RPQ,,0,374180,374180,363590.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359493,Walworth,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,359508,Joliet Peoples,M2,RPQ,,0,0,0,189625.0,0,Y,,N,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,379832,Ixonia,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,394756,Joliet Vector,M2,RPQ,,0,1005940,1005940,976521.0,772660,Y,,,BZ,14.73,PSIA,BD,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778098,Rubicon,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778102,Fox Valley,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778106,Chilton,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778110,Denmark,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778114,SW Greenbay,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778118,West Greenbay,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,778122,Sheboygan,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,854538,DO NOT USE -.Alliance-ANR,M2,RPQ,,0,20280,20280,650000.0,0,Y,,,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880001,VAPP,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880022,Kaukauna,M2,RPQ,,0,15900,15900,0.0,0,Y,,,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880033,Eden,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880039,Mayville,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880042,Kaukauna #2,M2,RPQ,,0,0,0,0.0,0,Y,,N,BZ,14.73,PSIA,D,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880045,Air Liquide - Glacier Ridge,M2,RPQ,,1500,2210,3710,3500.0,0,Y,,,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880048,Holsum Dairy,M2,RPQ,,1500,1500,3000,3000.0,0,Y,,,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,880051,Mallard Ridge,M2,RPQ,,950,1650,2600,2600.0,0,Y,,,BZ,14.73,PSIA,R,ID3
03-175-2897,"Guardian Pipeline, L.L.C.",08/11/22 22:00:00,08/12/22 22:00:00,08/11/22 21:30:19,1229697,Bluewater Hub,M2,RPQ,,0,200000,200000,200000.0,0,Y,,,BZ,14.73,PSIA,BD,ID3
